P1 work time,P2 work time,P1 crit time,P2 crit time,P1 inc,P2 inc,time
0.00090, 0.00050, 0.00050, 0.00050, 2.00000, 3.00000, 0.132563
0.00090, 0.00050, 0.00050, 0.00050, 3.00000, 3.00000, 0.138622
0.00090, 0.00050, 0.00050, 0.00050, 4.00000, 3.00000, 0.139072
0.00090, 0.00050, 0.00050, 0.00050, 5.00000, 3.00000, 0.151533
0.00090, 0.00050, 0.00050, 0.00050, 1.00000, 4.00000, 0.116450
0.00090, 0.00050, 0.00050, 0.00050, 2.00000, 4.00000, 0.127253
0.00090, 0.00050, 0.00050, 0.00050, 3.00000, 4.00000, 0.134055
0.00090, 0.00050, 0.00050, 0.00050, 4.00000, 4.00000, 0.140753
0.00090, 0.00050, 0.00050, 0.00050, 5.00000, 4.00000, 0.144144
0.00090, 0.00050, 0.00050, 0.00050, 1.00000, 5.00000, 0.120072
0.00090, 0.00050, 0.00050, 0.00050, 2.00000, 5.00000, 0.121031
0.00090, 0.00050, 0.00050, 0.00050, 3.00000, 5.00000, 0.129005
0.00090, 0.00050, 0.00050, 0.00050, 4.00000, 5.00000, 0.142186
0.00090, 0.00050, 0.00050, 0.00050, 5.00000, 5.00000, 0.145428
0.00090, 0.00050, 0.00050, 0.00090, 1.00000, 1.00000, 0.118889
0.00090, 0.00050, 0.00050, 0.00090, 2.00000, 1.00000, 0.123027
0.00090, 0.00050, 0.00050, 0.00090, 3.00000, 1.00000, 0.134292
0.00090, 0.00050, 0.00050, 0.00090, 4.00000, 1.00000, 0.143315
0.00090, 0.00050, 0.00050, 0.00090, 5.00000, 1.00000, 0.150354
0.00090, 0.00050, 0.00050, 0.00090, 1.00000, 2.00000, 0.119162
0.00090, 0.00050, 0.00050, 0.00090, 2.00000, 2.00000, 0.119969
0.00090, 0.00050, 0.00050, 0.00090, 3.00000, 2.00000, 0.131987
0.00090, 0.00050, 0.00050, 0.00090, 4.00000, 2.00000, 0.141522
0.00090, 0.00050, 0.00050, 0.00090, 5.00000, 2.00000, 0.149002
0.00090, 0.00050, 0.00050, 0.00090, 1.00000, 3.00000, 0.113726
0.00090, 0.00050, 0.00050, 0.00090, 2.00000, 3.00000, 0.127990
0.00090, 0.00050, 0.00050, 0.00090, 3.00000, 3.00000, 0.133316
0.00090, 0.00050, 0.00050, 0.00090, 4.00000, 3.00000, 0.148456
0.00090, 0.00050, 0.00050, 0.00090, 5.00000, 3.00000, 0.145634
0.00090, 0.00050, 0.00050, 0.00090, 1.00000, 4.00000, 0.114607
0.00090, 0.00050, 0.00050, 0.00090, 2.00000, 4.00000, 0.124677
0.00090, 0.00050, 0.00050, 0.00090, 3.00000, 4.00000, 0.125619
0.00090, 0.00050, 0.00050, 0.00090, 4.00000, 4.00000, 0.139834
0.00090, 0.00050, 0.00050, 0.00090, 5.00000, 4.00000, 0.147241
0.00090, 0.00050, 0.00050, 0.00090, 1.00000, 5.00000, 0.122032
0.00090, 0.00050, 0.00050, 0.00090, 2.00000, 5.00000, 0.127137
0.00090, 0.00050, 0.00050, 0.00090, 3.00000, 5.00000, 0.132658
0.00090, 0.00050, 0.00050, 0.00090, 4.00000, 5.00000, 0.137229
0.00090, 0.00050, 0.00050, 0.00090, 5.00000, 5.00000, 0.148794
0.00090, 0.00050, 0.00090, 0.00010, 1.00000, 1.00000, 0.120148
0.00090, 0.00050, 0.00090, 0.00010, 2.00000, 1.00000, 0.129718
0.00090, 0.00050, 0.00090, 0.00010, 3.00000, 1.00000, 0.126419
0.00090, 0.00050, 0.00090, 0.00010, 4.00000, 1.00000, 0.140922
0.00090, 0.00050, 0.00090, 0.00010, 5.00000, 1.00000, 0.150310
0.00090, 0.00050, 0.00090, 0.00010, 1.00000, 2.00000, 0.124746
0.00090, 0.00050, 0.00090, 0.00010, 2.00000, 2.00000, 0.126789
0.00090, 0.00050, 0.00090, 0.00010, 3.00000, 2.00000, 0.128585
0.00090, 0.00050, 0.00090, 0.00010, 4.00000, 2.00000, 0.145400
0.00090, 0.00050, 0.00090, 0.00010, 5.00000, 2.00000, 0.147765
0.00090, 0.00050, 0.00090, 0.00010, 1.00000, 3.00000, 0.124088
0.00090, 0.00050, 0.00090, 0.00010, 2.00000, 3.00000, 0.121463
0.00090, 0.00050, 0.00090, 0.00010, 3.00000, 3.00000, 0.128491
0.00090, 0.00050, 0.00090, 0.00010, 4.00000, 3.00000, 0.142573
0.00090, 0.00050, 0.00090, 0.00010, 5.00000, 3.00000, 0.150738
0.00090, 0.00050, 0.00090, 0.00010, 1.00000, 4.00000, 0.125209
0.00090, 0.00050, 0.00090, 0.00010, 2.00000, 4.00000, 0.126374
0.00090, 0.00050, 0.00090, 0.00010, 3.00000, 4.00000, 0.132908
0.00090, 0.00050, 0.00090, 0.00010, 4.00000, 4.00000, 0.136888
0.00090, 0.00050, 0.00090, 0.00010, 5.00000, 4.00000, 0.145702
0.00090, 0.00050, 0.00090, 0.00010, 1.00000, 5.00000, 0.123499
0.00090, 0.00050, 0.00090, 0.00010, 2.00000, 5.00000, 0.124815
0.00090, 0.00050, 0.00090, 0.00010, 3.00000, 5.00000, 0.137444
0.00090, 0.00050, 0.00090, 0.00010, 4.00000, 5.00000, 0.136454
0.00090, 0.00050, 0.00090, 0.00010, 5.00000, 5.00000, 0.147188
0.00090, 0.00050, 0.00090, 0.00050, 1.00000, 1.00000, 0.131048
0.00090, 0.00050, 0.00090, 0.00050, 2.00000, 1.00000, 0.138224
0.00090, 0.00050, 0.00090, 0.00050, 3.00000, 1.00000, 0.147813
0.00090, 0.00050, 0.00090, 0.00050, 4.00000, 1.00000, 0.155480
0.00090, 0.00050, 0.00090, 0.00050, 5.00000, 1.00000, 0.160147
0.00090, 0.00050, 0.00090, 0.00050, 1.00000, 2.00000, 0.134829
0.00090, 0.00050, 0.00090, 0.00050, 2.00000, 2.00000, 0.140504
0.00090, 0.00050, 0.00090, 0.00050, 3.00000, 2.00000, 0.144562
0.00090, 0.00050, 0.00090, 0.00050, 4.00000, 2.00000, 0.155471
0.00090, 0.00050, 0.00090, 0.00050, 5.00000, 2.00000, 0.157713
0.00090, 0.00050, 0.00090, 0.00050, 1.00000, 3.00000, 0.136137
0.00090, 0.00050, 0.00090, 0.00050, 2.00000, 3.00000, 0.138399
0.00090, 0.00050, 0.00090, 0.00050, 3.00000, 3.00000, 0.139886
0.00090, 0.00050, 0.00090, 0.00050, 4.00000, 3.00000, 0.153474
0.00090, 0.00050, 0.00090, 0.00050, 5.00000, 3.00000, 0.158164
0.00090, 0.00050, 0.00090, 0.00050, 1.00000, 4.00000, 0.130593
0.00090, 0.00050, 0.00090, 0.00050, 2.00000, 4.00000, 0.138461
0.00090, 0.00050, 0.00090, 0.00050, 3.00000, 4.00000, 0.138227
0.00090, 0.00050, 0.00090, 0.00050, 4.00000, 4.00000, 0.158282
0.00090, 0.00050, 0.00090, 0.00050, 5.00000, 4.00000, 0.157828
0.00090, 0.00050, 0.00090, 0.00050, 1.00000, 5.00000, 0.127792
0.00090, 0.00050, 0.00090, 0.00050, 2.00000, 5.00000, 0.133645
0.00090, 0.00050, 0.00090, 0.00050, 3.00000, 5.00000, 0.141470
0.00090, 0.00050, 0.00090, 0.00050, 4.00000, 5.00000, 0.145123
0.00090, 0.00050, 0.00090, 0.00050, 5.00000, 5.00000, 0.162376
0.00090, 0.00050, 0.00090, 0.00090, 1.00000, 1.00000, 0.137601
0.00090, 0.00050, 0.00090, 0.00090, 2.00000, 1.00000, 0.150154
0.00090, 0.00050, 0.00090, 0.00090, 3.00000, 1.00000, 0.162012
0.00090, 0.00050, 0.00090, 0.00090, 4.00000, 1.00000, 0.162329
0.00090, 0.00050, 0.00090, 0.00090, 5.00000, 1.00000, 0.168191
0.00090, 0.00050, 0.00090, 0.00090, 1.00000, 2.00000, 0.140658
0.00090, 0.00050, 0.00090, 0.00090, 2.00000, 2.00000, 0.150649
0.00090, 0.00050, 0.00090, 0.00090, 3.00000, 2.00000, 0.157060
0.00090, 0.00050, 0.00090, 0.00090, 4.00000, 2.00000, 0.157157
0.00090, 0.00050, 0.00090, 0.00090, 5.00000, 2.00000, 0.168060
0.00090, 0.00050, 0.00090, 0.00090, 1.00000, 3.00000, 0.146449
0.00090, 0.00050, 0.00090, 0.00090, 2.00000, 3.00000, 0.152183
0.00090, 0.00050, 0.00090, 0.00090, 3.00000, 3.00000, 0.155815
0.00090, 0.00050, 0.00090, 0.00090, 4.00000, 3.00000, 0.167875
0.00090, 0.00050, 0.00090, 0.00090, 5.00000, 3.00000, 0.173271
0.00090, 0.00050, 0.00090, 0.00090, 1.00000, 4.00000, 0.144162
0.00090, 0.00050, 0.00090, 0.00090, 2.00000, 4.00000, 0.146538
0.00090, 0.00050, 0.00090, 0.00090, 3.00000, 4.00000, 0.156404
0.00090, 0.00050, 0.00090, 0.00090, 4.00000, 4.00000, 0.166725
0.00090, 0.00050, 0.00090, 0.00090, 5.00000, 4.00000, 0.171784
0.00090, 0.00050, 0.00090, 0.00090, 1.00000, 5.00000, 0.147354
0.00090, 0.00050, 0.00090, 0.00090, 2.00000, 5.00000, 0.146541
0.00090, 0.00050, 0.00090, 0.00090, 3.00000, 5.00000, 0.152766
0.00090, 0.00050, 0.00090, 0.00090, 4.00000, 5.00000, 0.164600
0.00090, 0.00050, 0.00090, 0.00090, 5.00000, 5.00000, 0.174292
0.00090, 0.00090, 0.00010, 0.00010, 1.00000, 1.00000, 0.150855
0.00090, 0.00090, 0.00010, 0.00010, 2.00000, 1.00000, 0.153557
0.00090, 0.00090, 0.00010, 0.00010, 3.00000, 1.00000, 0.158641
0.00090, 0.00090, 0.00010, 0.00010, 4.00000, 1.00000, 0.177743
0.00090, 0.00090, 0.00010, 0.00010, 5.00000, 1.00000, 0.178997
0.00090, 0.00090, 0.00010, 0.00010, 1.00000, 2.00000, 0.150388
0.00090, 0.00090, 0.00010, 0.00010, 2.00000, 2.00000, 0.155928
0.00090, 0.00090, 0.00010, 0.00010, 3.00000, 2.00000, 0.161999
0.00090, 0.00090, 0.00010, 0.00010, 4.00000, 2.00000, 0.181637
0.00090, 0.00090, 0.00010, 0.00010, 5.00000, 2.00000, 0.185092
0.00090, 0.00090, 0.00010, 0.00010, 1.00000, 3.00000, 0.151470
0.00090, 0.00090, 0.00010, 0.00010, 2.00000, 3.00000, 0.147117
0.00090, 0.00090, 0.00010, 0.00010, 3.00000, 3.00000, 0.160960
0.00090, 0.00090, 0.00010, 0.00010, 4.00000, 3.00000, 0.173433
0.00090, 0.00090, 0.00010, 0.00010, 5.00000, 3.00000, 0.183668
0.00090, 0.00090, 0.00010, 0.00010, 1.00000, 4.00000, 0.149194
0.00090, 0.00090, 0.00010, 0.00010, 2.00000, 4.00000, 0.159175
0.00090, 0.00090, 0.00010, 0.00010, 3.00000, 4.00000, 0.164827
0.00090, 0.00090, 0.00010, 0.00010, 4.00000, 4.00000, 0.179498
0.00090, 0.00090, 0.00010, 0.00010, 5.00000, 4.00000, 0.193860
0.00090, 0.00090, 0.00010, 0.00010, 1.00000, 5.00000, 0.161595
0.00090, 0.00090, 0.00010, 0.00010, 2.00000, 5.00000, 0.170104
0.00090, 0.00090, 0.00010, 0.00010, 3.00000, 5.00000, 0.183554
0.00090, 0.00090, 0.00010, 0.00010, 4.00000, 5.00000, 0.174032
0.00090, 0.00090, 0.00010, 0.00010, 5.00000, 5.00000, 0.190966
0.00090, 0.00090, 0.00010, 0.00050, 1.00000, 1.00000, 0.167408
0.00090, 0.00090, 0.00010, 0.00050, 2.00000, 1.00000, 0.180885
0.00090, 0.00090, 0.00010, 0.00050, 3.00000, 1.00000, 0.190380
0.00090, 0.00090, 0.00010, 0.00050, 4.00000, 1.00000, 0.184465
0.00090, 0.00090, 0.00010, 0.00050, 5.00000, 1.00000, 0.200352
0.00090, 0.00090, 0.00010, 0.00050, 1.00000, 2.00000, 0.178008
0.00090, 0.00090, 0.00010, 0.00050, 2.00000, 2.00000, 0.179699
0.00090, 0.00090, 0.00010, 0.00050, 3.00000, 2.00000, 0.199066
0.00090, 0.00090, 0.00010, 0.00050, 4.00000, 2.00000, 0.203244
0.00090, 0.00090, 0.00010, 0.00050, 5.00000, 2.00000, 0.208560
0.00090, 0.00090, 0.00010, 0.00050, 1.00000, 3.00000, 0.173592
0.00090, 0.00090, 0.00010, 0.00050, 2.00000, 3.00000, 0.179906
0.00090, 0.00090, 0.00010, 0.00050, 3.00000, 3.00000, 0.189094
0.00090, 0.00090, 0.00010, 0.00050, 4.00000, 3.00000, 0.200139
0.00090, 0.00090, 0.00010, 0.00050, 5.00000, 3.00000, 0.209901
0.00090, 0.00090, 0.00010, 0.00050, 1.00000, 4.00000, 0.174900
0.00090, 0.00090, 0.00010, 0.00050, 2.00000, 4.00000, 0.184420
0.00090, 0.00090, 0.00010, 0.00050, 3.00000, 4.00000, 0.197455
0.00090, 0.00090, 0.00010, 0.00050, 4.00000, 4.00000, 0.195684
0.00090, 0.00090, 0.00010, 0.00050, 5.00000, 4.00000, 0.213360
0.00090, 0.00090, 0.00010, 0.00050, 1.00000, 5.00000, 0.167168
0.00090, 0.00090, 0.00010, 0.00050, 2.00000, 5.00000, 0.182260
0.00090, 0.00090, 0.00010, 0.00050, 3.00000, 5.00000, 0.193980
0.00090, 0.00090, 0.00010, 0.00050, 4.00000, 5.00000, 0.178362
0.00090, 0.00090, 0.00010, 0.00050, 5.00000, 5.00000, 0.210578
0.00090, 0.00090, 0.00010, 0.00090, 1.00000, 1.00000, 0.184765
0.00090, 0.00090, 0.00010, 0.00090, 2.00000, 1.00000, 0.195300
0.00090, 0.00090, 0.00010, 0.00090, 3.00000, 1.00000, 0.184049
0.00090, 0.00090, 0.00010, 0.00090, 4.00000, 1.00000, 0.216268
0.00090, 0.00090, 0.00010, 0.00090, 5.00000, 1.00000, 0.217532
0.00090, 0.00090, 0.00010, 0.00090, 1.00000, 2.00000, 0.185581
0.00090, 0.00090, 0.00010, 0.00090, 2.00000, 2.00000, 0.190405
0.00090, 0.00090, 0.00010, 0.00090, 3.00000, 2.00000, 0.206069
0.00090, 0.00090, 0.00010, 0.00090, 4.00000, 2.00000, 0.206783
0.00090, 0.00090, 0.00010, 0.00090, 5.00000, 2.00000, 0.225341
0.00090, 0.00090, 0.00010, 0.00090, 1.00000, 3.00000, 0.167671
0.00090, 0.00090, 0.00010, 0.00090, 2.00000, 3.00000, 0.192740
0.00090, 0.00090, 0.00010, 0.00090, 3.00000, 3.00000, 0.184163
0.00090, 0.00090, 0.00010, 0.00090, 4.00000, 3.00000, 0.200341
0.00090, 0.00090, 0.00010, 0.00090, 5.00000, 3.00000, 0.218975
0.00090, 0.00090, 0.00010, 0.00090, 1.00000, 4.00000, 0.175296
0.00090, 0.00090, 0.00010, 0.00090, 2.00000, 4.00000, 0.190644
0.00090, 0.00090, 0.00010, 0.00090, 3.00000, 4.00000, 0.202729
0.00090, 0.00090, 0.00010, 0.00090, 4.00000, 4.00000, 0.204218
0.00090, 0.00090, 0.00010, 0.00090, 5.00000, 4.00000, 0.213827
0.00090, 0.00090, 0.00010, 0.00090, 1.00000, 5.00000, 0.187303
0.00090, 0.00090, 0.00010, 0.00090, 2.00000, 5.00000, 0.176387
0.00090, 0.00090, 0.00010, 0.00090, 3.00000, 5.00000, 0.194580
0.00090, 0.00090, 0.00010, 0.00090, 4.00000, 5.00000, 0.208087
0.00090, 0.00090, 0.00010, 0.00090, 5.00000, 5.00000, 0.205825
0.00090, 0.00090, 0.00050, 0.00010, 1.00000, 1.00000, 0.155036
0.00090, 0.00090, 0.00050, 0.00010, 2.00000, 1.00000, 0.150562
0.00090, 0.00090, 0.00050, 0.00010, 3.00000, 1.00000, 0.152056
0.00090, 0.00090, 0.00050, 0.00010, 4.00000, 1.00000, 0.172456
0.00090, 0.00090, 0.00050, 0.00010, 5.00000, 1.00000, 0.170598
0.00090, 0.00090, 0.00050, 0.00010, 1.00000, 2.00000, 0.135704
0.00090, 0.00090, 0.00050, 0.00010, 2.00000, 2.00000, 0.136626
0.00090, 0.00090, 0.00050, 0.00010, 3.00000, 2.00000, 0.142800
0.00090, 0.00090, 0.00050, 0.00010, 4.00000, 2.00000, 0.154649
0.00090, 0.00090, 0.00050, 0.00010, 5.00000, 2.00000, 0.161492
0.00090, 0.00090, 0.00050, 0.00010, 1.00000, 3.00000, 0.132045
0.00090, 0.00090, 0.00050, 0.00010, 2.00000, 3.00000, 0.132280
0.00090, 0.00090, 0.00050, 0.00010, 3.00000, 3.00000, 0.139391
0.00090, 0.00090, 0.00050, 0.00010, 4.00000, 3.00000, 0.149711
0.00090, 0.00090, 0.00050, 0.00010, 5.00000, 3.00000, 0.154444
0.00090, 0.00090, 0.00050, 0.00010, 1.00000, 4.00000, 0.126873
0.00090, 0.00090, 0.00050, 0.00010, 2.00000, 4.00000, 0.126763
0.00090, 0.00090, 0.00050, 0.00010, 3.00000, 4.00000, 0.131282
0.00090, 0.00090, 0.00050, 0.00010, 4.00000, 4.00000, 0.143284
0.00090, 0.00090, 0.00050, 0.00010, 5.00000, 4.00000, 0.153257
0.00090, 0.00090, 0.00050, 0.00010, 1.00000, 5.00000, 0.121399
0.00090, 0.00090, 0.00050, 0.00010, 2.00000, 5.00000, 0.119975
0.00090, 0.00090, 0.00050, 0.00010, 3.00000, 5.00000, 0.136030
0.00090, 0.00090, 0.00050, 0.00010, 4.00000, 5.00000, 0.147292
0.00090, 0.00090, 0.00050, 0.00010, 5.00000, 5.00000, 0.152909
0.00090, 0.00090, 0.00050, 0.00050, 1.00000, 1.00000, 0.124937
0.00090, 0.00090, 0.00050, 0.00050, 2.00000, 1.00000, 0.129410
0.00090, 0.00090, 0.00050, 0.00050, 3.00000, 1.00000, 0.139408
0.00090, 0.00090, 0.00050, 0.00050, 4.00000, 1.00000, 0.146924
0.00090, 0.00090, 0.00050, 0.00050, 5.00000, 1.00000, 0.159088
0.00090, 0.00090, 0.00050, 0.00050, 1.00000, 2.00000, 0.122113
0.00090, 0.00090, 0.00050, 0.00050, 2.00000, 2.00000, 0.130917
0.00090, 0.00090, 0.00050, 0.00050, 3.00000, 2.00000, 0.136045
0.00090, 0.00090, 0.00050, 0.00050, 4.00000, 2.00000, 0.146643
0.00090, 0.00090, 0.00050, 0.00050, 5.00000, 2.00000, 0.158026
0.00090, 0.00090, 0.00050, 0.00050, 1.00000, 3.00000, 0.124361
0.00090, 0.00090, 0.00050, 0.00050, 2.00000, 3.00000, 0.130630
0.00090, 0.00090, 0.00050, 0.00050, 3.00000, 3.00000, 0.139622
0.00090, 0.00090, 0.00050, 0.00050, 4.00000, 3.00000, 0.144012
0.00090, 0.00090, 0.00050, 0.00050, 5.00000, 3.00000, 0.158867
0.00090, 0.00090, 0.00050, 0.00050, 1.00000, 4.00000, 0.126739
0.00090, 0.00090, 0.00050, 0.00050, 2.00000, 4.00000, 0.131461
0.00090, 0.00090, 0.00050, 0.00050, 3.00000, 4.00000, 0.144142
0.00090, 0.00090, 0.00050, 0.00050, 4.00000, 4.00000, 0.147118
0.00090, 0.00090, 0.00050, 0.00050, 5.00000, 4.00000, 0.157751
0.00090, 0.00090, 0.00050, 0.00050, 1.00000, 5.00000, 0.127297
0.00090, 0.00090, 0.00050, 0.00050, 2.00000, 5.00000, 0.127136
0.00090, 0.00090, 0.00050, 0.00050, 3.00000, 5.00000, 0.139668
0.00090, 0.00090, 0.00050, 0.00050, 4.00000, 5.00000, 0.150094
0.00090, 0.00090, 0.00050, 0.00050, 5.00000, 5.00000, 0.156720
0.00090, 0.00090, 0.00050, 0.00090, 1.00000, 1.00000, 0.138062
0.00090, 0.00090, 0.00050, 0.00090, 2.00000, 1.00000, 0.144369
0.00090, 0.00090, 0.00050, 0.00090, 3.00000, 1.00000, 0.149990
0.00090, 0.00090, 0.00050, 0.00090, 4.00000, 1.00000, 0.167946
0.00090, 0.00090, 0.00050, 0.00090, 5.00000, 1.00000, 0.170345
0.00090, 0.00090, 0.00050, 0.00090, 1.00000, 2.00000, 0.133682
0.00090, 0.00090, 0.00050, 0.00090, 2.00000, 2.00000, 0.144050
0.00090, 0.00090, 0.00050, 0.00090, 3.00000, 2.00000, 0.151822
0.00090, 0.00090, 0.00050, 0.00090, 4.00000, 2.00000, 0.157068
0.00090, 0.00090, 0.00050, 0.00090, 5.00000, 2.00000, 0.173670
0.00090, 0.00090, 0.00050, 0.00090, 1.00000, 3.00000, 0.136047
0.00090, 0.00090, 0.00050, 0.00090, 2.00000, 3.00000, 0.141304
0.00090, 0.00090, 0.00050, 0.00090, 3.00000, 3.00000, 0.154182
0.00090, 0.00090, 0.00050, 0.00090, 4.00000, 3.00000, 0.159710
0.00090, 0.00090, 0.00050, 0.00090, 5.00000, 3.00000, 0.163385
0.00090, 0.00090, 0.00050, 0.00090, 1.00000, 4.00000, 0.134241
0.00090, 0.00090, 0.00050, 0.00090, 2.00000, 4.00000, 0.145826
0.00090, 0.00090, 0.00050, 0.00090, 3.00000, 4.00000, 0.150224
0.00090, 0.00090, 0.00050, 0.00090, 4.00000, 4.00000, 0.156996
0.00090, 0.00090, 0.00050, 0.00090, 5.00000, 4.00000, 0.164689
0.00090, 0.00090, 0.00050, 0.00090, 1.00000, 5.00000, 0.135808
0.00090, 0.00090, 0.00050, 0.00090, 2.00000, 5.00000, 0.145182
0.00090, 0.00090, 0.00050, 0.00090, 3.00000, 5.00000, 0.154888
0.00090, 0.00090, 0.00050, 0.00090, 4.00000, 5.00000, 0.161004
0.00090, 0.00090, 0.00050, 0.00090, 5.00000, 5.00000, 0.165054
0.00090, 0.00090, 0.00090, 0.00010, 1.00000, 1.00000, 0.139425
0.00090, 0.00090, 0.00090, 0.00010, 2.00000, 1.00000, 0.146356
0.00090, 0.00090, 0.00090, 0.00010, 3.00000, 1.00000, 0.157819
0.00090, 0.00090, 0.00090, 0.00010, 4.00000, 1.00000, 0.162938
0.00090, 0.00090, 0.00090, 0.00010, 5.00000, 1.00000, 0.170787
0.00090, 0.00090, 0.00090, 0.00010, 1.00000, 2.00000, 0.142343
0.00090, 0.00090, 0.00090, 0.00010, 2.00000, 2.00000, 0.143936
0.00090, 0.00090, 0.00090, 0.00010, 3.00000, 2.00000, 0.153184
0.00090, 0.00090, 0.00090, 0.00010, 4.00000, 2.00000, 0.166709
0.00090, 0.00090, 0.00090, 0.00010, 5.00000, 2.00000, 0.169129
0.00090, 0.00090, 0.00090, 0.00010, 1.00000, 3.00000, 0.145777
0.00090, 0.00090, 0.00090, 0.00010, 2.00000, 3.00000, 0.149895
0.00090, 0.00090, 0.00090, 0.00010, 3.00000, 3.00000, 0.154671
0.00090, 0.00090, 0.00090, 0.00010, 4.00000, 3.00000, 0.163672
0.00090, 0.00090, 0.00090, 0.00010, 5.00000, 3.00000, 0.174146
0.00090, 0.00090, 0.00090, 0.00010, 1.00000, 4.00000, 0.135407
0.00090, 0.00090, 0.00090, 0.00010, 2.00000, 4.00000, 0.143765
0.00090, 0.00090, 0.00090, 0.00010, 3.00000, 4.00000, 0.155762
0.00090, 0.00090, 0.00090, 0.00010, 4.00000, 4.00000, 0.169571
0.00090, 0.00090, 0.00090, 0.00010, 5.00000, 4.00000, 0.174107
0.00090, 0.00090, 0.00090, 0.00010, 1.00000, 5.00000, 0.142833
0.00090, 0.00090, 0.00090, 0.00010, 2.00000, 5.00000, 0.144057
0.00090, 0.00090, 0.00090, 0.00010, 3.00000, 5.00000, 0.152953
0.00090, 0.00090, 0.00090, 0.00010, 4.00000, 5.00000, 0.160798
0.00090, 0.00090, 0.00090, 0.00010, 5.00000, 5.00000, 0.173105
0.00090, 0.00090, 0.00090, 0.00050, 1.00000, 1.00000, 0.148455
0.00090, 0.00090, 0.00090, 0.00050, 2.00000, 1.00000, 0.160772
0.00090, 0.00090, 0.00090, 0.00050, 3.00000, 1.00000, 0.168266
0.00090, 0.00090, 0.00090, 0.00050, 4.00000, 1.00000, 0.178454
0.00090, 0.00090, 0.00090, 0.00050, 5.00000, 1.00000, 0.183338
0.00090, 0.00090, 0.00090, 0.00050, 1.00000, 2.00000, 0.155693
0.00090, 0.00090, 0.00090, 0.00050, 2.00000, 2.00000, 0.159247
0.00090, 0.00090, 0.00090, 0.00050, 3.00000, 2.00000, 0.157862
0.00090, 0.00090, 0.00090, 0.00050, 4.00000, 2.00000, 0.174811
0.00090, 0.00090, 0.00090, 0.00050, 5.00000, 2.00000, 0.183361
0.00090, 0.00090, 0.00090, 0.00050, 1.00000, 3.00000, 0.154797
0.00090, 0.00090, 0.00090, 0.00050, 2.00000, 3.00000, 0.161747
0.00090, 0.00090, 0.00090, 0.00050, 3.00000, 3.00000, 0.163962
0.00090, 0.00090, 0.00090, 0.00050, 4.00000, 3.00000, 0.169142
0.00090, 0.00090, 0.00090, 0.00050, 5.00000, 3.00000, 0.174471
0.00090, 0.00090, 0.00090, 0.00050, 1.00000, 4.00000, 0.151344
0.00090, 0.00090, 0.00090, 0.00050, 2.00000, 4.00000, 0.163523
0.00090, 0.00090, 0.00090, 0.00050, 3.00000, 4.00000, 0.166625
0.00090, 0.00090, 0.00090, 0.00050, 4.00000, 4.00000, 0.172762
0.00090, 0.00090, 0.00090, 0.00050, 5.00000, 4.00000, 0.181180
0.00090, 0.00090, 0.00090, 0.00050, 1.00000, 5.00000, 0.152186
0.00090, 0.00090, 0.00090, 0.00050, 2.00000, 5.00000, 0.161072
0.00090, 0.00090, 0.00090, 0.00050, 3.00000, 5.00000, 0.160408
0.00090, 0.00090, 0.00090, 0.00050, 4.00000, 5.00000, 0.169598
0.00090, 0.00090, 0.00090, 0.00050, 5.00000, 5.00000, 0.178779
0.00090, 0.00090, 0.00090, 0.00090, 1.00000, 1.00000, 0.173760
0.00090, 0.00090, 0.00090, 0.00090, 2.00000, 1.00000, 0.179496
0.00090, 0.00090, 0.00090, 0.00090, 3.00000, 1.00000, 0.176211
0.00090, 0.00090, 0.00090, 0.00090, 4.00000, 1.00000, 0.188485
0.00090, 0.00090, 0.00090, 0.00090, 5.00000, 1.00000, 0.193389
0.00090, 0.00090, 0.00090, 0.00090, 1.00000, 2.00000, 0.173292
0.00090, 0.00090, 0.00090, 0.00090, 2.00000, 2.00000, 0.176247
0.00090, 0.00090, 0.00090, 0.00090, 3.00000, 2.00000, 0.174050
0.00090, 0.00090, 0.00090, 0.00090, 4.00000, 2.00000, 0.198883
0.00090, 0.00090, 0.00090, 0.00090, 5.00000, 2.00000, 0.199428
0.00090, 0.00090, 0.00090, 0.00090, 1.00000, 3.00000, 0.173830
0.00090, 0.00090, 0.00090, 0.00090, 2.00000, 3.00000, 0.176053
0.00090, 0.00090, 0.00090, 0.00090, 3.00000, 3.00000, 0.195820
0.00090, 0.00090, 0.00090, 0.00090, 4.00000, 3.00000, 0.188019
0.00090, 0.00090, 0.00090, 0.00090, 5.00000, 3.00000, 0.208664
0.00090, 0.00090, 0.00090, 0.00090, 1.00000, 4.00000, 0.173957
0.00090, 0.00090, 0.00090, 0.00090, 2.00000, 4.00000, 0.179539
0.00090, 0.00090, 0.00090, 0.00090, 3.00000, 4.00000, 0.186917
0.00090, 0.00090, 0.00090, 0.00090, 4.00000, 4.00000, 0.196178
0.00090, 0.00090, 0.00090, 0.00090, 5.00000, 4.00000, 0.203315
0.00090, 0.00090, 0.00090, 0.00090, 1.00000, 5.00000, 0.167496
0.00090, 0.00090, 0.00090, 0.00090, 2.00000, 5.00000, 0.179873
0.00090, 0.00090, 0.00090, 0.00090, 3.00000, 5.00000, 0.189076
0.00090, 0.00090, 0.00090, 0.00090, 4.00000, 5.00000, 0.202562
0.00090, 0.00090, 0.00090, 0.00090, 5.00000, 5.00000, 0.199861
